Hour,Day,Month,Year,System load (MW),ORIS ID,Fuel,Marginal Cost ($/MWh),CO2 emissions rate (tons/MWh),NOx emisisons rate (tons/MWh),SO2 emissions rate (tons/MWh)
23,6,1,2016,99056.927,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
24,6,1,2016,93570.743,2866,COAL,29.373575135671075,0.8610371423102328,0.000553543910433132,0.0006333094436426195
1,7,1,2016,89708.522,3140,COAL,25.49841123969902,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
2,7,1,2016,87827.156,2828,COAL,25.453285067239516,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
3,7,1,2016,87075.235,2828,COAL,25.453285067239516,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
4,7,1,2016,87194.926,2828,COAL,25.453285067239516,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
5,7,1,2016,88953.416,3140,COAL,25.49841123969902,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
6,7,1,2016,94286.478,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
7,7,1,2016,103133.783,6264,COAL,26.41212021857925,0.8761628999668939,0.00046295415794401763,0.0006171167491034634
8,7,1,2016,108616.532,6094,COAL,27.627896283511106,0.8443146512304291,0.000715860000939111,0.0012780544325351128
9,7,1,2016,107413.194,384,GAS,27.407272727272726,0.8585031805174396,0.0004654975571300528,0.0016262326443805067
10,7,1,2016,104850.21,3136,COAL,27.13751928810926,0.8916391768606039,0.0012142722566074568,0.0020330581107828754
11,7,1,2016,102220.244,6019,COAL,27.039814124855127,0.8056003697084246,0.0009221439376164531,0.0016849567660211248
12,7,1,2016,99386.752,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
13,7,1,2016,97079.956,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
14,7,1,2016,95206.953,1385,COAL,25.78501404068004,0.9446109432776311,0.000883522736838472,0.001832558334326451
15,7,1,2016,93861.358,3936,COAL,25.666842097405134,0.9446109432776311,0.000883522736838472,0.001832558334326451
16,7,1,2016,93239.323,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
17,7,1,2016,95002.715,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
18,7,1,2016,101299.081,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
19,7,1,2016,103610.597,6264,COAL,26.41212021857925,0.8761628999668939,0.00046295415794401763,0.0006171167491034634
20,7,1,2016,102965.928,6264,COAL,26.41212021857925,0.8761628999668939,0.00046295415794401763,0.0006171167491034634
21,7,1,2016,101479.005,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
22,7,1,2016,98096.747,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
23,7,1,2016,92639.853,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
24,7,1,2016,86977.143,6018,COAL,28.774495951187767,0.965592138834514,0.0008770680093595985,0.0006695166893064794
1,8,1,2016,83060.94,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
2,8,1,2016,80941.945,2832,COAL,24.720077899126608,0.8204546871203815,0.000680106935606827,0.0013749046818091356
3,8,1,2016,79817.825,1573,COAL,24.440141165755936,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
4,8,1,2016,79786.956,1573,COAL,24.440141165755936,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
5,8,1,2016,81305.833,2832,COAL,24.720077899126608,0.8204546871203815,0.000680106935606827,0.0013749046818091356
6,8,1,2016,86120.924,2836,COAL,25.237717323032488,0.8745704595036948,0.0017229110705867952,0.007560246320238135
7,8,1,2016,94699.498,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
8,8,1,2016,99744.15,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
9,8,1,2016,99897.336,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
10,8,1,2016,99513.023,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
11,8,1,2016,99225.966,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
12,8,1,2016,98243.434,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
13,8,1,2016,97064.389,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
14,8,1,2016,96182.619,54,GAS,25.991739810027653,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
15,8,1,2016,95194.996,56671,COAL,25.752088514439443,0.7942867107903737,0.00026628356751483317,0.0003575256780128945
16,8,1,2016,94607.994,56671,COAL,25.752088514439443,0.7942867107903737,0.00026628356751483317,0.0003575256780128945
17,8,1,2016,96065.842,56671,COAL,25.752088514439443,0.7942867107903737,0.00026628356751483317,0.0003575256780128945
18,8,1,2016,99775.588,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
19,8,1,2016,99644.971,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
20,8,1,2016,97518.769,54,GAS,25.991739810027653,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
21,8,1,2016,95058.2,3936,COAL,25.666842097405134,0.9446109432776311,0.000883522736838472,0.001832558334326451
22,8,1,2016,91718.094,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
23,8,1,2016,87031.327,2408,COAL,25.304178762522785,0.9048786158615504,0.0004510422796596465,6.330780527028869e-05
24,8,1,2016,81649.148,1554,COAL,27.992600390799453,0.8899208102233288,0.0004239782538763469,0.005916411185272287
1,9,1,2016,77400.478,3149,COAL,24.362913503218337,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
2,9,1,2016,74708.791,55131,GAS,23.780254777070063,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
3,9,1,2016,73121.736,3130,COAL,23.429148161452563,0.9446109432776311,0.000883522736838472,0.001832558334326451
4,9,1,2016,72537.041,55392,GAS,23.14027149321267,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
5,9,1,2016,72944.716,3130,COAL,23.429148161452563,0.9446109432776311,0.000883522736838472,0.001832558334326451
6,9,1,2016,74550.082,55131,GAS,23.780254777070063,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
7,9,1,2016,77386.752,3149,COAL,24.362913503218337,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
8,9,1,2016,80861.814,2832,COAL,24.720077899126608,0.8204546871203815,0.000680106935606827,0.0013749046818091356
9,9,1,2016,83633.203,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
10,9,1,2016,85716.787,2408,COAL,25.304178762522785,0.9048786158615504,0.0004510422796596465,6.330780527028869e-05
11,9,1,2016,86503.422,2828,COAL,25.453285067239516,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
12,9,1,2016,86189.704,2828,COAL,25.453285067239516,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
13,9,1,2016,84967.798,2408,COAL,25.304178762522785,0.9048786158615504,0.0004510422796596465,6.330780527028869e-05
14,9,1,2016,83741.292,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
15,9,1,2016,82779.153,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
16,9,1,2016,82911.919,874,GAS,24.79627659574468,0.8395396749311473,0.0007085345575584938,0.0018606367150267409
17,9,1,2016,84780.556,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
18,9,1,2016,89320.429,2828,COAL,25.453285067239516,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
19,9,1,2016,90292.731,2828,COAL,25.453285067239516,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
20,9,1,2016,89157.18,2408,COAL,25.304178762522785,0.9048786158615504,0.0004510422796596465,6.330780527028869e-05
21,9,1,2016,87431.97,2836,COAL,25.237717323032488,0.8745704595036948,0.0017229110705867952,0.007560246320238135
22,9,1,2016,84825.803,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
23,9,1,2016,81266.181,1573,COAL,24.440141165755936,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
24,9,1,2016,77260.282,6094,COAL,27.627896283511106,0.8443146512304291,0.000715860000939111,0.0012780544325351128
1,10,1,2016,73912.791,55392,GAS,23.14027149321267,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
2,10,1,2016,71194.857,2840,COAL,22.274674161357478,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
3,10,1,2016,69452.29,7153,GAS,22.19788767812238,0.6440544854901353,0.0001609363273616112,3.5940801266570406e-06
4,10,1,2016,68748.515,7153,GAS,22.19788767812238,0.6440544854901353,0.0001609363273616112,3.5940801266570406e-06
5,10,1,2016,68685.412,7153,GAS,22.19788767812238,0.6440544854901353,0.0001609363273616112,3.5940801266570406e-06
6,10,1,2016,69754.467,2840,COAL,22.274674161357478,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
7,10,1,2016,72059.019,55503,GAS,22.62571614583333,0.3688218722521622,2.858895393556902e-05,2.0522860517213207e-06
8,10,1,2016,75061.677,55392,GAS,23.14027149321267,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
9,10,1,2016,77846.2,55131,GAS,23.780254777070063,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
10,10,1,2016,80900.237,55736,GAS,24.43300729700357,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
11,10,1,2016,82721.483,1573,COAL,24.440141165755936,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
12,10,1,2016,83834.356,2832,COAL,24.720077899126608,0.8204546871203815,0.000680106935606827,0.0013749046818091356
13,10,1,2016,84520.111,2832,COAL,24.720077899126608,0.8204546871203815,0.000680106935606827,0.0013749046818091356
14,10,1,2016,84834.532,2832,COAL,24.720077899126608,0.8204546871203815,0.000680106935606827,0.0013749046818091356
15,10,1,2016,84964.611,874,GAS,24.79627659574468,0.8395396749311473,0.0007085345575584938,0.0018606367150267409
16,10,1,2016,85980.909,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
17,10,1,2016,89113.347,2408,COAL,25.304178762522785,0.9048786158615504,0.0004510422796596465,6.330780527028869e-05
18,10,1,2016,95368.926,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
19,10,1,2016,99024.252,1385,COAL,25.78501404068004,0.9446109432776311,0.000883522736838472,0.001832558334326451
20,10,1,2016,99269.131,54,GAS,25.991739810027653,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
21,10,1,2016,98706.179,54,GAS,25.991739810027653,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
22,10,1,2016,96345.188,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
23,10,1,2016,92616.787,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
24,10,1,2016,88785.388,3118,COAL,28.428462795702686,0.8806800303785528,0.0011203000694161803,0.0003659679550229549
1,11,1,2016,86432.204,3140,COAL,25.49841123969902,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
2,11,1,2016,85710.624,3140,COAL,25.49841123969902,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
3,11,1,2016,86034.664,3140,COAL,25.49841123969902,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
4,11,1,2016,87331.788,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
5,11,1,2016,90729.959,56671,COAL,25.752088514439443,0.7942867107903737,0.00026628356751483317,0.0003575256780128945
6,11,1,2016,97042.209,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
7,11,1,2016,107059.702,1572,COAL,27.72773979582874,0.8322428302461496,0.0009946219394507327,0.0004346584926637931
8,11,1,2016,113324.063,3809,COAL,28.203684633810244,0.8386280591487245,0.0020231640144773937,0.00669977969099865
9,11,1,2016,112671.545,3809,COAL,28.203684633810244,0.8386280591487245,0.0020231640144773937,0.00669977969099865
10,11,1,2016,110742.327,56808,COAL,27.995312653381777,0.9446109432776311,0.000883522736838472,0.001832558334326451
11,11,1,2016,108994.523,6041,COAL,27.96063632580334,0.854842567992948,0.00035710988377033777,0.0004941104433684979
12,11,1,2016,107173.67,7153,GAS,27.95138306789606,0.6440544854901353,0.0001609363273616112,3.5940801266570406e-06
13,11,1,2016,105559.424,6094,COAL,27.627896283511106,0.8443146512304291,0.000715860000939111,0.0012780544325351128
14,11,1,2016,104185.766,6094,COAL,27.627896283511106,0.8443146512304291,0.000715860000939111,0.0012780544325351128
15,11,1,2016,102980.474,10774,BIOMASS,27.503516174402254,0.516054744771005,0.0003656974385233194,2.8348638645218557e-06
16,11,1,2016,103031.884,6094,COAL,27.627896283511106,0.8443146512304291,0.000715860000939111,0.0012780544325351128
17,11,1,2016,105633.385,6094,COAL,27.627896283511106,0.8443146512304291,0.000715860000939111,0.0012780544325351128
18,11,1,2016,112948.33,876,COAL,28.009365432497727,0.9599667204982391,0.00031222354889804733,0.000450405103822119
19,11,1,2016,115978.421,883,COAL,28.373277093448195,0.9578586830879502,0.0005396603956484802,0.001432869593071918
20,11,1,2016,115433.602,883,COAL,28.373277093448195,0.9578586830879502,0.0005396603956484802,0.001432869593071918
21,11,1,2016,113836.746,876,COAL,28.009365432497727,0.9599667204982391,0.00031222354889804733,0.000450405103822119
22,11,1,2016,110194.531,6041,COAL,27.96063632580334,0.854842567992948,0.00035710988377033777,0.0004941104433684979
23,11,1,2016,104703.635,10774,BIOMASS,27.503516174402254,0.516054744771005,0.0003656974385233194,2.8348638645218557e-06
24,11,1,2016,99368.516,3954,COAL,31.037741214617352,0.9067712019355294,0.0003584196623216729,0.0003539904651402318
1,12,1,2016,95487.738,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
2,12,1,2016,93306.774,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
3,12,1,2016,92267.714,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
4,12,1,2016,92198.408,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
5,12,1,2016,94283.677,1385,COAL,25.78501404068004,0.9446109432776311,0.000883522736838472,0.001832558334326451
6,12,1,2016,99282.618,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
7,12,1,2016,107666.742,6094,COAL,27.627896283511106,0.8443146512304291,0.000715860000939111,0.0012780544325351128
8,12,1,2016,112595.188,6041,COAL,27.96063632580334,0.854842567992948,0.00035710988377033777,0.0004941104433684979
9,12,1,2016,111262.016,8226,COAL,27.835600192157585,0.9258561126406624,0.001961659447088904,0.0009716364898926972
10,12,1,2016,109751.305,6094,COAL,27.627896283511106,0.8443146512304291,0.000715860000939111,0.0012780544325351128
11,12,1,2016,108459.541,6094,COAL,27.627896283511106,0.8443146512304291,0.000715860000939111,0.0012780544325351128
12,12,1,2016,107335.323,384,GAS,27.45812121212121,0.8585031805174396,0.0004654975571300528,0.0016262326443805067
13,12,1,2016,106347.107,384,GAS,27.45812121212121,0.8585031805174396,0.0004654975571300528,0.0016262326443805067
14,12,1,2016,105717.934,384,GAS,27.45812121212121,0.8585031805174396,0.0004654975571300528,0.0016262326443805067
15,12,1,2016,104679.875,3136,COAL,27.13751928810926,0.8916391768606039,0.0012142722566074568,0.0020330581107828754
16,12,1,2016,104044.984,3136,COAL,27.13751928810926,0.8916391768606039,0.0012142722566074568,0.0020330581107828754
17,12,1,2016,106300.249,384,GAS,27.45812121212121,0.8585031805174396,0.0004654975571300528,0.0016262326443805067
18,12,1,2016,112650.192,6041,COAL,27.96063632580334,0.854842567992948,0.00035710988377033777,0.0004941104433684979
19,12,1,2016,115986.55,876,COAL,28.009365432497727,0.9599667204982391,0.00031222354889804733,0.000450405103822119
20,12,1,2016,115682.607,876,COAL,28.009365432497727,0.9599667204982391,0.00031222354889804733,0.000450405103822119
21,12,1,2016,114632.689,876,COAL,28.009365432497727,0.9599667204982391,0.00031222354889804733,0.000450405103822119
22,12,1,2016,111274.116,6041,COAL,27.96063632580334,0.854842567992948,0.00035710988377033777,0.0004941104433684979
23,12,1,2016,106425.908,6094,COAL,27.627896283511106,0.8443146512304291,0.000715860000939111,0.0012780544325351128
24,12,1,2016,101467.413,50888,COAL,31.55427806506035,1.0993951391448509,0.00045422106241333973,0.0005549835973951359
1,13,1,2016,98917.4,1573,COAL,24.440141165755936,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
2,13,1,2016,97814.058,3149,COAL,24.362913503218337,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
3,13,1,2016,97737.043,3149,COAL,24.362913503218337,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
4,13,1,2016,98597.151,1573,COAL,24.440141165755936,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
5,13,1,2016,101481.932,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
6,13,1,2016,107510.13,3140,COAL,25.49841123969902,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
7,13,1,2016,116333.49,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
8,13,1,2016,121434.3,384,GAS,26.593696969696968,0.8585031805174396,0.0004654975571300528,0.0016262326443805067
9,13,1,2016,120364.492,6264,COAL,26.41212021857925,0.8761628999668939,0.00046295415794401763,0.0006171167491034634
10,13,1,2016,117679.349,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
11,13,1,2016,115240.564,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
12,13,1,2016,112169.12,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
13,13,1,2016,110860.893,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
14,13,1,2016,109144.794,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
15,13,1,2016,108143.81,3140,COAL,25.49841123969902,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
16,13,1,2016,108433.679,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
17,13,1,2016,111262.35,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
18,13,1,2016,117331.284,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
19,13,1,2016,120038.747,6264,COAL,26.41212021857925,0.8761628999668939,0.00046295415794401763,0.0006171167491034634
20,13,1,2016,119079.865,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
21,13,1,2016,117095.307,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
22,13,1,2016,113137.185,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
23,13,1,2016,107182.738,2828,COAL,25.453285067239516,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
24,13,1,2016,101336.01,883,COAL,28.373277093448195,0.9578586830879502,0.0005396603956484802,0.001432869593071918
1,14,1,2016,97067.309,50555,GAS,23.869333333333334,0.6855287590872281,0.0008629482847622188,4.0040950801514565e-06
2,14,1,2016,94810.284,3804,GAS,23.536529132042848,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
3,14,1,2016,93437.658,3804,GAS,23.536529132042848,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
4,14,1,2016,93079.227,3130,COAL,23.429148161452563,0.9446109432776311,0.000883522736838472,0.001832558334326451
5,14,1,2016,94830.206,3804,GAS,23.536529132042848,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
6,14,1,2016,99780.926,3149,COAL,24.362913503218337,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
7,14,1,2016,108160.898,2828,COAL,25.453285067239516,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
8,14,1,2016,112638.389,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
9,14,1,2016,110611.168,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
10,14,1,2016,107245.782,2828,COAL,25.453285067239516,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
11,14,1,2016,104067.468,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
12,14,1,2016,100706.584,2832,COAL,24.720077899126608,0.8204546871203815,0.000680106935606827,0.0013749046818091356
13,14,1,2016,97923.827,3149,COAL,24.362913503218337,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
14,14,1,2016,95728.703,54,GAS,23.73316039437297,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
15,14,1,2016,94168.611,3804,GAS,23.536529132042848,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
16,14,1,2016,93379.368,3804,GAS,23.536529132042848,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
17,14,1,2016,94804.715,3804,GAS,23.536529132042848,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
18,14,1,2016,100550.348,1573,COAL,24.440141165755936,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
19,14,1,2016,103913.882,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
20,14,1,2016,103422.418,10751,GAS,24.79936305732484,0.4905144513524575,0.0001495922532853357,2.7308651563102163e-06
21,14,1,2016,101985.165,2832,COAL,24.720077899126608,0.8204546871203815,0.000680106935606827,0.0013749046818091356
22,14,1,2016,98419.916,55938,GAS,24.049608355091383,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
23,14,1,2016,92930.056,3130,COAL,23.429148161452563,0.9446109432776311,0.000883522736838472,0.001832558334326451
24,14,1,2016,87298.061,55279,GAS,27.223843137254903,0.5396870398317457,0.0002677769305408177,3.003069548790011e-06
1,15,1,2016,83315.132,2836,COAL,25.237717323032488,0.8745704595036948,0.0017229110705867952,0.007560246320238135
2,15,1,2016,81324.382,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
3,15,1,2016,80609.92,2832,COAL,24.720077899126608,0.8204546871203815,0.000680106935606827,0.0013749046818091356
4,15,1,2016,80920.155,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
5,15,1,2016,83165.691,2408,COAL,25.304178762522785,0.9048786158615504,0.0004510422796596465,6.330780527028869e-05
6,15,1,2016,88833.935,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
7,15,1,2016,97867.12,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
8,15,1,2016,103069.352,3136,COAL,27.13751928810926,0.8916391768606039,0.0012142722566074568,0.0020330581107828754
9,15,1,2016,102265.53,3136,COAL,27.13751928810926,0.8916391768606039,0.0012142722566074568,0.0020330581107828754
10,15,1,2016,100217.171,384,GAS,26.797090909090908,0.8585031805174396,0.0004654975571300528,0.0016262326443805067
11,15,1,2016,98353.528,55640,GAS,26.629247933884297,0.5355709084563647,9.918588601160617e-05,2.912327264301394e-06
12,15,1,2016,96333.226,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
13,15,1,2016,94829.264,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
14,15,1,2016,94384.147,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
15,15,1,2016,94202.433,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
16,15,1,2016,94256.219,3797,COAL,26.090849173343553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
17,15,1,2016,96109.911,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
18,15,1,2016,99868.314,55640,GAS,26.629247933884297,0.5355709084563647,9.918588601160617e-05,2.912327264301394e-06
19,15,1,2016,99801.198,55640,GAS,26.629247933884297,0.5355709084563647,9.918588601160617e-05,2.912327264301394e-06
20,15,1,2016,97663.208,6264,COAL,26.41212021857925,0.8761628999668939,0.00046295415794401763,0.0006171167491034634
21,15,1,2016,95688.986,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
22,15,1,2016,92210.284,56671,COAL,25.752088514439443,0.7942867107903737,0.00026628356751483317,0.0003575256780128945
23,15,1,2016,87875.77,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
24,15,1,2016,82787.841,6031,COAL,28.58805591163604,0.8763084670199256,0.001585797483472729,0.002650913400897324
1,16,1,2016,78653.205,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
2,16,1,2016,76276.641,1573,COAL,24.440141165755936,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
3,16,1,2016,74972.74,3149,COAL,24.362913503218337,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
4,16,1,2016,74492.579,54,GAS,23.81714776962847,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
5,16,1,2016,75145.28,3149,COAL,24.362913503218337,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
6,16,1,2016,77127.067,1573,COAL,24.440141165755936,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
7,16,1,2016,80345.123,3948,COAL,25.015164386285196,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
8,16,1,2016,84506.924,55347,GAS,25.47616279069767,0.5493006151423199,0.00015352444280185534,3.0604426755411425e-06
9,16,1,2016,87933.388,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
10,16,1,2016,89746.357,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
11,16,1,2016,90085.237,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
12,16,1,2016,89234.449,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
13,16,1,2016,88560.948,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
14,16,1,2016,87745.912,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
15,16,1,2016,87492.065,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
16,16,1,2016,87694.741,3935,COAL,25.58680672403572,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
17,16,1,2016,89472.91,884,COAL,25.661950537145394,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
18,16,1,2016,93990.092,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
19,16,1,2016,95955.618,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
20,16,1,2016,95069.028,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
21,16,1,2016,93946.883,8102,COAL,26.36915275325769,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
22,16,1,2016,91857.289,56671,COAL,25.752088514439443,0.7942867107903737,0.00026628356751483317,0.0003575256780128945
