,Hour,Month,Day,Year,System load (MW),ORIS ID,Fuel,Marginal Cost ($/MWh),CO2 emissions rate (tons/MWh),NOx emisisons rate (tons/MWh),SO2 emissions rate (tons/MWh)
0,9,10,1,2016,71630.915,57839,GAS,20.05504403,0.333627303,1.74E-05,1.86E-06
0,10,10,1,2016,75162.174,56963,GAS,20.32335012,0.368978638,2.09E-05,2.06E-06
0,11,10,1,2016,77475.781,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,12,10,1,2016,78329.534,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,13,10,1,2016,78724.264,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,14,10,1,2016,78514.064,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,15,10,1,2016,78118.164,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,16,10,1,2016,77882.639,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,17,10,1,2016,77946.008,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,18,10,1,2016,78150.64,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,19,10,1,2016,78329.87,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,20,10,1,2016,80403.625,2406,GAS,20.48366568,0.382848122,2.12E-05,2.14E-06
0,21,10,1,2016,79861.175,2406,GAS,20.48366568,0.382848122,2.12E-05,2.14E-06
0,22,10,1,2016,77120.383,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,23,10,1,2016,73302.21,55939,GAS,20.23225105,0.364521504,1.92E-05,2.03E-06
0,1,10,2,2016,64763.951,3935,COAL,19.67490365,0.878121405,0.000405252,0.000339518
0,2,10,2,2016,61910.284,58079,GAS,19.55929252,0.356351853,2.00E-05,1.98E-06
0,3,10,2,2016,60098.049,2828,COAL,19.5472964,0.850696329,0.000381002,0.000933047
0,4,10,2,2016,59006.098,55938,GAS,19.36835509,0.546404473,0.000163794,3.04E-06
0,5,10,2,2016,58645.214,55938,GAS,19.36835509,0.546404473,0.000163794,3.04E-06
0,6,10,2,2016,59244.54,55938,GAS,19.36835509,0.546404473,0.000163794,3.04E-06
0,7,10,2,2016,60892.898,58079,GAS,19.55929252,0.356351853,2.00E-05,1.98E-06
0,8,10,2,2016,63102.785,3140,COAL,19.59042368,0.880313314,0.001703181,0.001556833
0,9,10,2,2016,66151.313,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,10,10,2,2016,69850.606,1385,COAL,19.86433127,0.944610943,0.000883523,0.001832558
0,11,10,2,2016,72208.907,3797,COAL,20.15661928,0.828396625,0.00027483,0.000274585
0,12,10,2,2016,73933.633,55939,GAS,20.23225105,0.364521504,1.92E-05,2.03E-06
0,13,10,2,2016,75216.035,56963,GAS,20.32335012,0.368978638,2.09E-05,2.06E-06
0,14,10,2,2016,75788.777,8102,COAL,20.42259526,0.874387102,0.000486224,0.001328794
0,15,10,2,2016,76119.172,56963,GAS,20.32335012,0.368978638,2.09E-05,2.06E-06
0,16,10,2,2016,76606.342,8102,COAL,20.42259526,0.874387102,0.000486224,0.001328794
0,17,10,2,2016,77894,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,18,10,2,2016,79138.386,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,19,10,2,2016,79897.725,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,20,10,2,2016,82852.501,58420,GAS,20.52634483,0.358835682,2.35E-05,2.00E-06
0,21,10,2,2016,82438.433,58420,GAS,20.52634483,0.358835682,2.35E-05,2.00E-06
0,22,10,2,2016,78791.703,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,23,10,2,2016,73954.401,55939,GAS,20.23225105,0.364521504,1.92E-05,2.03E-06
0,1,10,3,2016,65067.258,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,2,10,3,2016,62675.791,3140,COAL,19.59042368,0.880313314,0.001703181,0.001556833
0,3,10,3,2016,61429.852,58079,GAS,19.55929252,0.356351853,2.00E-05,1.98E-06
0,4,10,3,2016,61118.633,58079,GAS,19.55929252,0.356351853,2.00E-05,1.98E-06
0,5,10,3,2016,62393.647,3140,COAL,19.59042368,0.880313314,0.001703181,0.001556833
0,6,10,3,2016,66818.335,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,7,10,3,2016,74679.612,56963,GAS,20.32335012,0.368978638,2.09E-05,2.06E-06
0,8,10,3,2016,80026.737,58420,GAS,20.52634483,0.358835682,2.35E-05,2.00E-06
0,9,10,3,2016,81923.664,58426,GAS,20.52634483,0.342368873,2.19E-05,1.91E-06
0,10,10,3,2016,84102.536,55502,GAS,20.74675325,0.38139483,4.52E-05,2.12E-06
0,11,10,3,2016,85930.654,55231,GAS,20.76807818,0.620999979,6.18E-05,3.46E-06
0,12,10,3,2016,87422.998,55397,GAS,20.85606379,0.388856375,3.63E-05,2.16E-06
0,13,10,3,2016,88435.599,55397,GAS,20.85606379,0.388856375,3.63E-05,2.16E-06
0,14,10,3,2016,89678.412,55667,GAS,20.92081031,0.381397713,3.52E-05,2.12E-06
0,15,10,3,2016,90095.784,58260,GAS,21.12348866,0.368630821,2.08E-05,2.05E-06
0,16,10,3,2016,90250.888,3176,GAS,21.02261823,0.420827563,3.89E-05,2.34E-06
0,17,10,3,2016,90108.275,58260,GAS,21.12348866,0.368630821,2.08E-05,2.05E-06
0,18,10,3,2016,89846.07,58260,GAS,21.12348866,0.368630821,2.08E-05,2.05E-06
0,19,10,3,2016,89235.811,55231,GAS,20.76807818,0.620999979,6.18E-05,3.46E-06
0,20,10,3,2016,91446.373,58260,GAS,21.12348866,0.368630821,2.08E-05,2.05E-06
0,21,10,3,2016,90182.659,3136,COAL,21.15692661,0.891639177,0.001214272,0.002033058
0,22,10,3,2016,85361.437,55231,GAS,20.76807818,0.620999979,6.18E-05,3.46E-06
0,23,10,3,2016,78857.185,2406,GAS,20.48366568,0.382848122,2.12E-05,2.14E-06
0,1,10,4,2016,67706.358,3936,COAL,19.75139381,0.944610943,0.000883523,0.001832558
0,2,10,4,2016,64866.195,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,3,10,4,2016,63260.708,3935,COAL,19.67490365,0.878121405,0.000405252,0.000339518
0,4,10,4,2016,62553.015,3140,COAL,19.59042368,0.880313314,0.001703181,0.001556833
0,5,10,4,2016,63586.964,3935,COAL,19.67490365,0.878121405,0.000405252,0.000339518
0,6,10,4,2016,67715.595,3936,COAL,19.75139381,0.944610943,0.000883523,0.001832558
0,7,10,4,2016,75733.861,2406,GAS,20.41154009,0.382848122,2.12E-05,2.14E-06
0,8,10,4,2016,80586.036,58420,GAS,20.45406897,0.358835682,2.35E-05,2.00E-06
0,9,10,4,2016,82162.19,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,10,10,4,2016,83909.216,55298,GAS,20.5545142,0.365694731,2.53E-05,2.03E-06
0,11,10,4,2016,85759.674,55502,GAS,20.6737013,0.38139483,4.52E-05,2.12E-06
0,12,10,4,2016,87323.639,55231,GAS,20.69495114,0.620999979,6.18E-05,3.46E-06
0,13,10,4,2016,88608.029,55231,GAS,20.69495114,0.620999979,6.18E-05,3.46E-06
0,14,10,4,2016,89728.437,55397,GAS,20.78262694,0.388856375,3.63E-05,2.16E-06
0,15,10,4,2016,90082.272,55397,GAS,20.78262694,0.388856375,3.63E-05,2.16E-06
0,16,10,4,2016,90364.887,55397,GAS,20.78262694,0.388856375,3.63E-05,2.16E-06
0,17,10,4,2016,90715.428,55667,GAS,20.84714549,0.381397713,3.52E-05,2.12E-06
0,18,10,4,2016,90438.529,55397,GAS,20.78262694,0.388856375,3.63E-05,2.16E-06
0,19,10,4,2016,89887.696,55231,GAS,20.69495114,0.620999979,6.18E-05,3.46E-06
0,20,10,4,2016,92192.483,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,21,10,4,2016,90888.553,3176,GAS,20.94859493,0.420827563,3.89E-05,2.34E-06
0,22,10,4,2016,86076.736,55502,GAS,20.6737013,0.38139483,4.52E-05,2.12E-06
0,23,10,4,2016,79527.878,8102,COAL,20.42259526,0.874387102,0.000486224,0.001328794
0,1,10,5,2016,68472.108,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,2,10,5,2016,65459.479,3935,COAL,19.67490365,0.878121405,0.000405252,0.000339518
0,3,10,5,2016,63627.596,3140,COAL,19.59042368,0.880313314,0.001703181,0.001556833
0,4,10,5,2016,62981.414,2828,COAL,19.5472964,0.850696329,0.000381002,0.000933047
0,5,10,5,2016,63957.712,3140,COAL,19.59042368,0.880313314,0.001703181,0.001556833
0,6,10,5,2016,67950.837,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,7,10,5,2016,76025.209,56963,GAS,20.25178903,0.368978638,2.09E-05,2.06E-06
0,8,10,5,2016,80948.601,58420,GAS,20.45406897,0.358835682,2.35E-05,2.00E-06
0,9,10,5,2016,82214.588,58420,GAS,20.45406897,0.358835682,2.35E-05,2.00E-06
0,10,10,5,2016,83741.795,58426,GAS,20.45406897,0.342368873,2.19E-05,1.91E-06
0,11,10,5,2016,85467.458,55298,GAS,20.5545142,0.365694731,2.53E-05,2.03E-06
0,12,10,5,2016,86797.198,55502,GAS,20.6737013,0.38139483,4.52E-05,2.12E-06
0,13,10,5,2016,87750.59,55231,GAS,20.69495114,0.620999979,6.18E-05,3.46E-06
0,14,10,5,2016,89042.973,55397,GAS,20.78262694,0.388856375,3.63E-05,2.16E-06
0,15,10,5,2016,89635.695,55667,GAS,20.84714549,0.381397713,3.52E-05,2.12E-06
0,16,10,5,2016,90614.598,55667,GAS,20.84714549,0.381397713,3.52E-05,2.12E-06
0,17,10,5,2016,91428.074,3176,GAS,20.94859493,0.420827563,3.89E-05,2.34E-06
0,18,10,5,2016,91315.761,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,19,10,5,2016,90736.209,3176,GAS,20.94859493,0.420827563,3.89E-05,2.34E-06
0,20,10,5,2016,92597.578,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,21,10,5,2016,91113.3,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,22,10,5,2016,86667.272,55667,GAS,20.84714549,0.381397713,3.52E-05,2.12E-06
0,23,10,5,2016,80009.95,58420,GAS,20.45406897,0.358835682,2.35E-05,2.00E-06
0,1,10,6,2016,68653.264,55350,GAS,20.16806723,0.345669701,3.62E-05,1.92E-06
0,2,10,6,2016,65575.402,3936,COAL,19.75139381,0.944610943,0.000883523,0.001832558
0,3,10,6,2016,63942.54,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,4,10,6,2016,63171.172,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,5,10,6,2016,64149.419,3936,COAL,19.75139381,0.944610943,0.000883523,0.001832558
0,6,10,6,2016,68378.779,3096,GAS,20.33967339,0.709037616,0.000211772,3.96E-06
0,7,10,6,2016,76675.75,55188,GAS,21.40931937,0.416448912,4.34E-05,2.31E-06
0,8,10,6,2016,81667.042,55939,GAS,21.65705747,0.364521504,1.92E-05,2.03E-06
0,9,10,6,2016,83023.884,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,10,10,6,2016,84622.427,56963,GAS,21.75457196,0.368978638,2.09E-05,2.06E-06
0,11,10,6,2016,86404.116,2406,GAS,21.92617734,0.382848122,2.12E-05,2.14E-06
0,12,10,6,2016,87612.739,6041,COAL,21.94358326,0.854842568,0.00035711,0.00049411
0,13,10,6,2016,88849.777,6041,COAL,21.94358326,0.854842568,0.00035711,0.00049411
0,14,10,6,2016,90264.625,58426,GAS,21.97186207,0.342368873,2.19E-05,1.91E-06
0,15,10,6,2016,91215.122,58426,GAS,21.97186207,0.342368873,2.19E-05,1.91E-06
0,16,10,6,2016,92034.528,58426,GAS,21.97186207,0.342368873,2.19E-05,1.91E-06
0,17,10,6,2016,92714.916,58426,GAS,21.97186207,0.342368873,2.19E-05,1.91E-06
0,18,10,6,2016,92670.061,1554,COAL,21.97413146,0.88992081,0.000423978,0.005916411
0,19,10,6,2016,91974.957,58426,GAS,21.97186207,0.342368873,2.19E-05,1.91E-06
0,20,10,6,2016,93916.518,1554,COAL,21.97413146,0.88992081,0.000423978,0.005916411
0,21,10,6,2016,92337.511,58420,GAS,21.97186207,0.358835682,2.35E-05,2.00E-06
0,22,10,6,2016,87647.728,6041,COAL,21.94358326,0.854842568,0.00035711,0.00049411
0,23,10,6,2016,81177.026,6094,COAL,21.62558211,0.844314651,0.00071586,0.001278054
0,1,10,7,2016,69757.958,3797,COAL,20.15661928,0.828396625,0.00027483,0.000274585
0,2,10,7,2016,66716.249,3936,COAL,19.75139381,0.944610943,0.000883523,0.001832558
0,3,10,7,2016,64859.686,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,4,10,7,2016,63941.704,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,5,10,7,2016,64721.473,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,6,10,7,2016,68759.347,3797,COAL,20.15661928,0.828396625,0.00027483,0.000274585
0,7,10,7,2016,76209.436,58079,GAS,20.79896599,0.356351853,2.00E-05,1.98E-06
0,8,10,7,2016,81137.044,55188,GAS,21.26846859,0.416448912,4.34E-05,2.31E-06
0,9,10,7,2016,82998.265,56963,GAS,21.61144977,0.368978638,2.09E-05,2.06E-06
0,10,10,7,2016,84954.24,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,11,10,7,2016,87093.57,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,12,10,7,2016,88447.51,2406,GAS,21.78192618,0.382848122,2.12E-05,2.14E-06
0,13,10,7,2016,89156.588,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,14,10,7,2016,90260.431,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,15,10,7,2016,90561.094,2406,GAS,21.78192618,0.382848122,2.12E-05,2.14E-06
0,16,10,7,2016,90589.315,2406,GAS,21.78192618,0.382848122,2.12E-05,2.14E-06
0,17,10,7,2016,90426.762,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,18,10,7,2016,89643.972,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,19,10,7,2016,88515.881,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,20,10,7,2016,89254.025,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,21,10,7,2016,87344.229,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,22,10,7,2016,83542.089,56963,GAS,21.61144977,0.368978638,2.09E-05,2.06E-06
0,23,10,7,2016,78510.125,55188,GAS,21.26846859,0.416448912,4.34E-05,2.31E-06
0,1,10,8,2016,68418.238,1385,COAL,19.86433127,0.944610943,0.000883523,0.001832558
0,2,10,8,2016,65146.841,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,3,10,8,2016,63202.596,3935,COAL,19.67490365,0.878121405,0.000405252,0.000339518
0,4,10,8,2016,61953.601,10308,GAS,19.65597397,0.438406611,0.000301925,2.44E-06
0,5,10,8,2016,61521.236,10308,GAS,19.65597397,0.438406611,0.000301925,2.44E-06
0,6,10,8,2016,62760.571,3935,COAL,19.67490365,0.878121405,0.000405252,0.000339518
0,7,10,8,2016,65347.338,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,8,10,8,2016,68263.807,1385,COAL,19.86433127,0.944610943,0.000883523,0.001832558
0,9,10,8,2016,71462.207,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,10,10,8,2016,74815.619,55938,GAS,20.59592689,0.546404473,0.000163794,3.04E-06
0,11,10,8,2016,76986.777,3136,COAL,21.15692661,0.891639177,0.001214272,0.002033058
0,12,10,8,2016,77754.454,3136,COAL,21.15692661,0.891639177,0.001214272,0.002033058
0,13,10,8,2016,77934.012,3136,COAL,21.15692661,0.891639177,0.001214272,0.002033058
0,14,10,8,2016,77496.298,3136,COAL,21.15692661,0.891639177,0.001214272,0.002033058
0,15,10,8,2016,76776.638,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,16,10,8,2016,76384.215,58079,GAS,20.79896599,0.356351853,2.00E-05,1.98E-06
0,17,10,8,2016,76550.789,58079,GAS,20.79896599,0.356351853,2.00E-05,1.98E-06
0,18,10,8,2016,76894.332,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,19,10,8,2016,77630.04,58079,GAS,20.79896599,0.356351853,2.00E-05,1.98E-06
0,20,10,8,2016,79069.125,3136,COAL,21.15692661,0.891639177,0.001214272,0.002033058
0,21,10,8,2016,78152.113,3136,COAL,21.15692661,0.891639177,0.001214272,0.002033058
0,22,10,8,2016,75478,55938,GAS,20.59592689,0.546404473,0.000163794,3.04E-06
0,23,10,8,2016,71661.229,3096,GAS,20.20585975,0.709037616,0.000211772,3.96E-06
0,1,10,9,2016,63401.003,10308,GAS,19.65597397,0.438406611,0.000301925,2.44E-06
0,2,10,9,2016,60885.152,3140,COAL,19.59042368,0.880313314,0.001703181,0.001556833
0,3,10,9,2016,59142.234,2828,COAL,19.5472964,0.850696329,0.000381002,0.000933047
0,4,10,9,2016,58135.939,2408,COAL,19.40479483,0.904878616,0.000451042,6.33E-05
0,5,10,9,2016,57749.612,2408,COAL,19.40479483,0.904878616,0.000451042,6.33E-05
0,6,10,9,2016,58444.628,2408,COAL,19.40479483,0.904878616,0.000451042,6.33E-05
0,7,10,9,2016,60235.351,3140,COAL,19.59042368,0.880313314,0.001703181,0.001556833
0,8,10,9,2016,62776.551,10308,GAS,19.65597397,0.438406611,0.000301925,2.44E-06
0,9,10,9,2016,65802.968,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,10,10,9,2016,68598.82,1385,COAL,19.86433127,0.944610943,0.000883523,0.001832558
0,11,10,9,2016,69927.699,3096,GAS,20.20585975,0.709037616,0.000211772,3.96E-06
0,12,10,9,2016,70560.015,3096,GAS,20.20585975,0.709037616,0.000211772,3.96E-06
0,13,10,9,2016,71007.923,3096,GAS,20.20585975,0.709037616,0.000211772,3.96E-06
0,14,10,9,2016,70875.665,3096,GAS,20.20585975,0.709037616,0.000211772,3.96E-06
0,15,10,9,2016,70415.521,3096,GAS,20.20585975,0.709037616,0.000211772,3.96E-06
0,16,10,9,2016,70489.886,3096,GAS,20.20585975,0.709037616,0.000211772,3.96E-06
0,17,10,9,2016,71408.37,3096,GAS,20.20585975,0.709037616,0.000211772,3.96E-06
0,18,10,9,2016,72839.947,8102,COAL,20.42259526,0.874387102,0.000486224,0.001328794
0,19,10,9,2016,74680.701,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,20,10,9,2016,78402.063,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,21,10,9,2016,78072.072,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,22,10,9,2016,74505.713,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,23,10,9,2016,70773.091,3797,COAL,20.15661928,0.828396625,0.00027483,0.000274585
0,1,10,10,2016,63387.182,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,2,10,10,2016,61217.321,55392,GAS,19.66515837,0.593367215,0.000174527,3.34E-06
0,3,10,10,2016,59983.428,55392,GAS,19.66515837,0.593367215,0.000174527,3.34E-06
0,4,10,10,2016,60188.958,55392,GAS,19.66515837,0.593367215,0.000174527,3.34E-06
0,5,10,10,2016,61397.05,3935,COAL,19.67490365,0.878121405,0.000405252,0.000339518
0,6,10,10,2016,65633.64,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,7,10,10,2016,73117.35,6264,COAL,20.46365946,0.8761629,0.000462954,0.000617117
0,8,10,10,2016,78427.207,3096,GAS,21.27636888,0.709037616,0.000211772,3.96E-06
0,9,10,10,2016,80224.731,55938,GAS,21.68710183,0.546404473,0.000163794,3.04E-06
0,10,10,10,2016,81236.295,55938,GAS,21.68710183,0.546404473,0.000163794,3.04E-06
0,11,10,10,2016,81822.592,55938,GAS,21.68710183,0.546404473,0.000163794,3.04E-06
0,12,10,10,2016,81982.529,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,13,10,10,2016,81953.263,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,14,10,10,2016,81998.289,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,15,10,10,2016,81841.542,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,16,10,10,2016,81809.9,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,17,10,10,2016,82122.337,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,18,10,10,2016,82694.05,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,19,10,10,2016,83855.28,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,20,10,10,2016,87293.007,1554,COAL,21.97413146,0.88992081,0.000423978,0.005916411
0,21,10,10,2016,86056.399,1554,COAL,21.97413146,0.88992081,0.000423978,0.005916411
0,22,10,10,2016,81989.978,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,23,10,10,2016,76484.232,3136,COAL,21.15692661,0.891639177,0.001214272,0.002033058
0,1,10,11,2016,67129.782,1385,COAL,19.86433127,0.944610943,0.000883523,0.001832558
0,2,10,11,2016,64956.426,10870,GAS,19.68542274,0.850248791,0.001078779,6.79E-05
0,3,10,11,2016,63714.88,10870,GAS,19.68542274,0.850248791,0.001078779,6.79E-05
0,4,10,11,2016,63337.661,10870,GAS,19.68542274,0.850248791,0.001078779,6.79E-05
0,5,10,11,2016,64792.643,10870,GAS,19.68542274,0.850248791,0.001078779,6.79E-05
0,6,10,11,2016,69635.157,56671,COAL,19.8328642,0.794286711,0.000266284,0.000357526
0,7,10,11,2016,78406.172,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,8,10,11,2016,83725.1,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,9,10,11,2016,84175.656,58079,GAS,21.83202721,0.356351853,2.00E-05,1.98E-06
0,10,10,11,2016,83974.952,58079,GAS,21.83202721,0.356351853,2.00E-05,1.98E-06
0,11,10,11,2016,83983.83,58079,GAS,21.83202721,0.356351853,2.00E-05,1.98E-06
0,12,10,11,2016,83658.472,58079,GAS,21.83202721,0.356351853,2.00E-05,1.98E-06
0,13,10,11,2016,83371.557,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,14,10,11,2016,83495.403,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,15,10,11,2016,83191.48,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,16,10,11,2016,83011.59,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,17,10,11,2016,83515.075,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,18,10,11,2016,83955.003,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,19,10,11,2016,85059.685,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,20,10,11,2016,87815.421,58079,GAS,21.83202721,0.356351853,2.00E-05,1.98E-06
0,21,10,11,2016,86523.229,58079,GAS,21.83202721,0.356351853,2.00E-05,1.98E-06
0,22,10,11,2016,82753.802,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,23,10,11,2016,76846.355,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,1,10,12,2016,67464.272,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,2,10,12,2016,64959.854,10870,GAS,19.68542274,0.850248791,0.001078779,6.79E-05
0,3,10,12,2016,63835.754,10870,GAS,19.68542274,0.850248791,0.001078779,6.79E-05
0,4,10,12,2016,63497.587,10870,GAS,19.68542274,0.850248791,0.001078779,6.79E-05
0,5,10,12,2016,64908.765,10870,GAS,19.68542274,0.850248791,0.001078779,6.79E-05
0,6,10,12,2016,69361.945,3936,COAL,19.75139381,0.944610943,0.000883523,0.001832558
0,7,10,12,2016,77602.714,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,8,10,12,2016,82692.463,6094,COAL,21.62558211,0.844314651,0.00071586,0.001278054
0,9,10,12,2016,83209.624,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,10,10,12,2016,83591.903,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,11,10,12,2016,84143.146,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,12,10,12,2016,84525.162,58079,GAS,21.83202721,0.356351853,2.00E-05,1.98E-06
0,13,10,12,2016,84890.783,58079,GAS,21.83202721,0.356351853,2.00E-05,1.98E-06
0,14,10,12,2016,85147.142,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,15,10,12,2016,85061.407,58079,GAS,21.83202721,0.356351853,2.00E-05,1.98E-06
0,16,10,12,2016,85041.244,58079,GAS,21.83202721,0.356351853,2.00E-05,1.98E-06
0,17,10,12,2016,85300.164,1554,COAL,21.97413146,0.88992081,0.000423978,0.005916411
0,18,10,12,2016,85516.431,6041,COAL,21.94358326,0.854842568,0.00035711,0.00049411
0,19,10,12,2016,86144.974,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,20,10,12,2016,88504.118,1554,COAL,21.97413146,0.88992081,0.000423978,0.005916411
0,21,10,12,2016,86845.762,1554,COAL,21.97413146,0.88992081,0.000423978,0.005916411
0,22,10,12,2016,82711.282,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,23,10,12,2016,76728.795,3136,COAL,21.15692661,0.891639177,0.001214272,0.002033058
0,1,10,13,2016,66838.962,56671,COAL,19.8328642,0.794286711,0.000266284,0.000357526
0,2,10,13,2016,64333.735,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,3,10,13,2016,62919.734,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,4,10,13,2016,62341.154,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,5,10,13,2016,63650.445,884,COAL,19.74671893,0.975999297,0.000465619,0.001994138
0,6,10,13,2016,68048.92,1385,COAL,19.86433127,0.944610943,0.000883523,0.001832558
0,7,10,13,2016,76328.745,6019,COAL,21.06354934,0.80560037,0.000922144,0.001684957
0,8,10,13,2016,81780.554,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,9,10,13,2016,82622.543,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,10,10,13,2016,83078.962,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,11,10,13,2016,83793.144,6041,COAL,21.94358326,0.854842568,0.00035711,0.00049411
0,12,10,13,2016,84107.126,6041,COAL,21.94358326,0.854842568,0.00035711,0.00049411
0,13,10,13,2016,84265.05,6041,COAL,21.94358326,0.854842568,0.00035711,0.00049411
0,14,10,13,2016,84426.235,6041,COAL,21.94358326,0.854842568,0.00035711,0.00049411
0,15,10,13,2016,83989.811,6041,COAL,21.94358326,0.854842568,0.00035711,0.00049411
0,16,10,13,2016,83410.285,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,17,10,13,2016,83375.427,8226,COAL,21.82408566,0.925856113,0.001961659,0.000971636
0,18,10,13,2016,83420.361,58079,GAS,21.76315646,0.356351853,2.00E-05,1.98E-06
0,19,10,13,2016,84310.81,1572,COAL,21.721003,0.83224283,0.000994622,0.000434658
0,20,10,13,2016,87402.794,1554,COAL,21.97413146,0.88992081,0.000423978,0.005916411
0,21,10,13,2016,86290.661,56808,COAL,21.97672358,0.944610943,0.000883523,0.001832558
0,22,10,13,2016,82458.71,58079,GAS,21.76315646,0.356351853,2.00E-05,1.98E-06
0,23,10,13,2016,76778.474,55938,GAS,21.55070496,0.546404473,0.000163794,3.04E-06
0,1,10,14,2016,67057.068,3797,COAL,20.15661928,0.828396625,0.00027483,0.000274585
